,Olympiad_Participation,Scholarship,School,Fav_sub,Projects,Grasp_pow,Time_sprt,Medals,Career_sprt,Act_sprt,Fant_arts,Won_arts,Time_art,Predicted Hobby
622,1,1,1,2,1,0.5510455876974631,-0.7678345418887709,0,0,0,1,0.5,0.5842559546767729,Academics
623,1,0,0,2,1,0.5510455876974631,-0.7678345418887709,1,0,1,1,0.0,-0.2009696074789313,Academics
624,0,1,1,2,0,-0.43947024142814195,-0.7678345418887709,1,0,0,1,0.0,0.5842559546767729,Academics
625,0,0,1,2,1,0.5510455876974631,-1.4871626661995003,1,0,1,1,1.0,-0.9861951696346355,Academics
626,0,0,1,0,0,-0.43947024142814195,-0.04850641757804155,1,0,1,1,0.0,0.5842559546767729,Academics
627,0,0,1,2,1,1.5415614168230682,-0.04850641757804155,0,0,1,1,0.0,0.5842559546767729,Academics
628,0,0,1,3,1,0.5510455876974631,1.3901498310434173,1,0,0,0,0.0,-0.9861951696346355,Academics
629,1,1,1,2,1,0.5510455876974631,-0.04850641757804155,0,0,1,1,1.0,-0.2009696074789313,Academics
630,1,0,1,2,0,-1.429986070553747,-0.7678345418887709,1,0,1,1,0.0,0.5842559546767729,Academics
631,0,0,1,2,1,0.5510455876974631,1.3901498310434173,1,0,1,1,0.5,-0.9861951696346355,Academics
632,1,0,1,3,1,-1.429986070553747,1.3901498310434173,0,0,1,0,1.0,-0.2009696074789313,Academics
633,1,0,1,3,1,-0.43947024142814195,1.3901498310434173,0,0,0,0,0.0,-0.9861951696346355,Academics
635,0,0,1,2,1,1.5415614168230682,-0.04850641757804155,0,0,1,1,0.5,-0.9861951696346355,Academics
636,1,1,1,2,0,-0.43947024142814195,-0.04850641757804155,1,0,0,1,0.0,-0.2009696074789313,Academics
637,0,0,1,2,1,-0.43947024142814195,-1.4871626661995003,1,0,1,1,0.5,-0.9861951696346355,Academics
638,0,1,1,3,1,-0.43947024142814195,-0.04850641757804155,1,0,1,1,0.0,0.5842559546767729,Academics
640,1,0,1,2,0,-1.429986070553747,-1.4871626661995003,0,0,0,0,0.0,-0.9861951696346355,Academics
641,0,1,1,2,0,0.5510455876974631,-0.04850641757804155,0,0,1,0,0.0,-0.9861951696346355,Academics
642,0,0,1,2,1,-0.43947024142814195,0.6708217067326878,0,0,0,0,0.5,-0.9861951696346355,Academics
643,0,0,1,2,0,0.5510455876974631,-0.7678345418887709,1,0,1,1,0.0,-0.9861951696346355,Academics
644,0,1,1,2,1,0.5510455876974631,-0.7678345418887709,0,0,0,1,0.0,-0.2009696074789313,Academics
645,0,1,1,0,1,1.5415614168230682,-0.7678345418887709,0,0,1,0,1.0,-0.9861951696346355,Academics
646,1,0,1,2,0,0.5510455876974631,1.3901498310434173,1,0,1,1,1.0,-0.9861951696346355,Academics
648,0,0,1,2,1,-1.429986070553747,-1.4871626661995003,0,0,0,1,0.0,-0.2009696074789313,Academics
649,0,0,1,2,1,0.5510455876974631,-0.7678345418887709,1,0,1,1,1.0,-0.9861951696346355,Academics
650,1,1,1,2,1,0.5510455876974631,-0.7678345418887709,1,0,0,0,0.0,-0.9861951696346355,Academics
652,1,0,1,2,1,0.5510455876974631,-0.04850641757804155,1,0,1,0,1.0,-0.2009696074789313,Academics
653,0,1,1,0,1,1.5415614168230682,-0.7678345418887709,1,0,1,0,1.0,-0.9861951696346355,Academics
654,1,0,1,2,0,-1.429986070553747,-0.04850641757804155,1,1,1,1,0.0,-0.2009696074789313,Academics
655,1,0,1,0,1,-1.429986070553747,-0.7678345418887709,1,0,1,0,0.5,-0.9861951696346355,Academics
656,0,0,1,2,0,-0.43947024142814195,-1.4871626661995003,0,0,1,0,0.0,-0.2009696074789313,Academics
657,1,0,1,1,1,0.5510455876974631,-1.4871626661995003,0,0,0,0,0.0,-0.2009696074789313,Academics
658,0,0,1,2,0,0.5510455876974631,-1.4871626661995003,0,0,1,0,0.0,0.5842559546767729,Academics
659,1,0,0,2,0,-0.43947024142814195,-0.7678345418887709,1,0,1,0,0.5,-0.9861951696346355,Academics
660,1,0,1,2,0,-1.429986070553747,0.6708217067326878,0,0,0,0,0.5,-0.9861951696346355,Academics
661,1,0,1,3,0,1.5415614168230682,0.6708217067326878,0,0,0,0,0.5,-0.9861951696346355,Academics
662,0,1,1,0,1,-1.429986070553747,-0.7678345418887709,1,0,0,1,0.0,-0.2009696074789313,Academics
663,0,0,1,2,1,1.5415614168230682,-0.7678345418887709,1,0,1,1,0.0,-0.9861951696346355,Academics
665,1,1,1,2,1,1.5415614168230682,-0.7678345418887709,1,0,1,0,0.5,-0.9861951696346355,Academics
668,1,0,1,2,1,-0.43947024142814195,-0.04850641757804155,1,1,0,1,0.0,0.5842559546767729,Academics
669,1,1,1,3,0,-0.43947024142814195,0.6708217067326878,0,0,1,1,0.0,0.5842559546767729,Academics
670,0,0,0,3,0,0.5510455876974631,-0.7678345418887709,0,1,1,1,0.0,-0.2009696074789313,Academics
671,0,0,0,3,0,0.5510455876974631,-0.04850641757804155,1,0,0,1,0.0,0.5842559546767729,Academics
672,1,1,1,2,0,-0.43947024142814195,-0.04850641757804155,0,0,1,0,0.0,-0.2009696074789313,Academics
673,1,0,1,3,1,1.5415614168230682,2.1094779553541465,1,0,0,0,0.0,-0.2009696074789313,Academics
674,1,0,0,2,0,-0.43947024142814195,-1.4871626661995003,1,0,0,0,0.0,-0.9861951696346355,Academics
675,0,0,1,3,0,-1.429986070553747,0.6708217067326878,1,0,0,1,0.0,0.5842559546767729,Academics
676,1,0,0,3,0,-2.420501899679352,2.1094779553541465,0,1,0,1,0.0,-0.2009696074789313,Academics
677,0,1,0,0,1,1.5415614168230682,-0.04850641757804155,1,0,1,0,1.0,0.5842559546767729,Academics
678,1,0,0,0,1,-0.43947024142814195,2.1094779553541465,1,0,1,0,1.0,-0.9861951696346355,Academics
679,0,0,0,3,0,0.5510455876974631,-1.4871626661995003,0,0,0,1,0.0,0.5842559546767729,Academics
680,1,0,1,1,1,1.5415614168230682,-0.7678345418887709,1,0,0,0,0.0,1.3694815168324772,Academics
681,0,0,0,3,1,1.5415614168230682,-0.04850641757804155,0,0,0,1,1.0,-0.9861951696346355,Academics
682,0,0,0,3,0,0.5510455876974631,0.6708217067326878,0,0,0,0,1.0,-0.9861951696346355,Academics
683,1,1,1,2,0,0.5510455876974631,-0.04850641757804155,1,0,0,0,0.5,0.5842559546767729,Academics
685,0,0,0,3,1,0.5510455876974631,-1.4871626661995003,1,0,0,0,0.5,-0.2009696074789313,Academics
686,0,0,0,1,0,0.5510455876974631,-0.7678345418887709,1,1,0,1,0.0,-0.9861951696346355,Academics
687,0,0,1,1,1,1.5415614168230682,-0.7678345418887709,1,0,1,0,0.5,-0.2009696074789313,Academics
688,1,1,1,3,1,-0.43947024142814195,-0.04850641757804155,1,0,1,0,0.0,-0.9861951696346355,Academics
689,1,0,1,2,0,-0.43947024142814195,-0.7678345418887709,0,1,0,1,0.5,-0.9861951696346355,Academics
690,1,1,1,1,1,-0.43947024142814195,-0.04850641757804155,1,0,1,0,0.5,1.3694815168324772,Academics
691,1,0,1,1,1,1.5415614168230682,0.6708217067326878,1,1,0,0,0.5,-0.9861951696346355,Academics
692,0,0,1,1,0,-0.43947024142814195,-0.7678345418887709,0,1,1,0,1.0,0.5842559546767729,Academics
693,1,0,1,3,0,-0.43947024142814195,-0.04850641757804155,1,1,1,0,0.5,-0.9861951696346355,Academics
694,1,0,1,2,0,-0.43947024142814195,-0.7678345418887709,0,0,0,1,0.0,-0.2009696074789313,Academics
695,0,0,1,0,1,-1.429986070553747,-0.04850641757804155,1,0,1,0,0.0,-0.2009696074789313,Academics
696,0,0,1,0,1,1.5415614168230682,-1.4871626661995003,1,0,1,0,0.0,-0.9861951696346355,Academics
697,1,1,0,3,0,1.5415614168230682,0.6708217067326878,0,0,1,0,0.0,0.5842559546767729,Academics
699,0,0,1,0,1,-0.43947024142814195,-1.4871626661995003,0,0,1,1,1.0,1.3694815168324772,Arts
700,0,0,1,0,0,0.5510455876974631,-1.4871626661995003,1,1,0,1,1.0,-0.9861951696346355,Arts
701,0,1,0,3,1,0.5510455876974631,-0.04850641757804155,1,1,0,1,0.5,2.1547070789881815,Arts
702,0,0,1,2,0,-0.43947024142814195,-0.7678345418887709,1,0,1,1,0.0,0.5842559546767729,Arts
703,0,0,1,0,1,0.5510455876974631,-0.04850641757804155,0,0,1,1,0.5,1.3694815168324772,Arts
704,0,0,1,3,1,-0.43947024142814195,-1.4871626661995003,1,0,1,1,0.0,1.3694815168324772,Arts
705,0,0,1,3,1,-0.43947024142814195,-0.04850641757804155,1,0,1,1,0.0,0.5842559546767729,Arts
706,0,0,1,3,1,-0.43947024142814195,-0.04850641757804155,1,1,1,1,1.0,0.5842559546767729,Arts
707,0,0,1,2,0,-0.43947024142814195,0.6708217067326878,0,0,0,1,0.5,1.3694815168324772,Arts
708,0,0,1,2,0,-0.43947024142814195,-0.7678345418887709,0,0,0,1,0.0,-0.2009696074789313,Arts
709,0,0,1,2,0,-0.43947024142814195,-0.04850641757804155,1,0,1,1,1.0,0.5842559546767729,Arts
710,0,1,1,2,1,0.5510455876974631,-0.7678345418887709,1,1,0,1,1.0,-0.9861951696346355,Arts
711,0,0,1,0,1,-0.43947024142814195,-0.7678345418887709,1,0,0,1,1.0,1.3694815168324772,Arts
712,0,0,0,1,0,-0.43947024142814195,-0.7678345418887709,1,0,0,0,1.0,1.3694815168324772,Arts
713,0,0,1,3,0,0.5510455876974631,0.6708217067326878,0,0,0,0,0.5,0.5842559546767729,Arts
715,0,0,1,2,0,0.5510455876974631,-0.04850641757804155,0,0,1,1,0.0,0.5842559546767729,Arts
716,0,0,1,2,1,-0.43947024142814195,2.1094779553541465,1,0,1,1,1.0,1.3694815168324772,Arts
717,0,0,1,2,1,-0.43947024142814195,-0.7678345418887709,0,1,0,1,1.0,0.5842559546767729,Arts
718,0,0,1,2,0,0.5510455876974631,-0.04850641757804155,0,0,1,1,1.0,0.5842559546767729,Arts
719,0,0,1,3,1,-0.43947024142814195,-0.04850641757804155,1,0,1,1,1.0,0.5842559546767729,Arts
720,0,0,1,2,1,-0.43947024142814195,0.6708217067326878,1,0,1,1,1.0,0.5842559546767729,Arts
721,0,0,1,1,0,-0.43947024142814195,0.6708217067326878,0,0,0,0,0.5,-0.2009696074789313,Arts
722,0,0,1,1,0,-0.43947024142814195,-0.7678345418887709,0,0,1,1,1.0,-0.2009696074789313,Arts
723,0,0,1,0,1,0.5510455876974631,-0.04850641757804155,1,0,1,0,1.0,-0.2009696074789313,Arts
724,0,0,1,0,1,-0.43947024142814195,-0.04850641757804155,1,1,1,0,1.0,-0.2009696074789313,Arts
725,0,0,1,1,0,-0.43947024142814195,-0.7678345418887709,0,0,1,1,1.0,2.1547070789881815,Arts
726,0,0,1,0,0,-0.43947024142814195,-0.7678345418887709,0,0,1,1,1.0,2.1547070789881815,Arts
727,0,1,1,2,1,-0.43947024142814195,-1.4871626661995003,1,0,1,1,1.0,1.3694815168324772,Arts
728,0,0,1,2,0,0.5510455876974631,-0.7678345418887709,0,0,1,1,1.0,2.1547070789881815,Arts
729,0,0,1,0,1,-0.43947024142814195,-0.04850641757804155,0,0,1,1,1.0,2.1547070789881815,Arts
730,0,0,1,2,0,0.5510455876974631,-0.7678345418887709,0,0,1,1,1.0,1.3694815168324772,Arts
731,0,0,1,2,0,-0.43947024142814195,-0.7678345418887709,1,0,1,1,1.0,2.1547070789881815,Arts
732,0,0,1,3,1,-0.43947024142814195,-0.7678345418887709,1,0,1,1,1.0,2.1547070789881815,Arts
733,0,0,1,0,0,-0.43947024142814195,-0.7678345418887709,0,0,1,1,1.0,2.9399326411438857,Arts
734,0,0,1,2,1,-0.43947024142814195,-0.04850641757804155,1,0,0,1,1.0,1.3694815168324772,Arts
735,0,0,0,0,0,-0.43947024142814195,-0.04850641757804155,0,0,0,1,1.0,2.1547070789881815,Arts
736,0,0,1,2,0,-1.429986070553747,-0.04850641757804155,0,0,1,1,1.0,1.3694815168324772,Arts
737,0,0,1,2,0,-0.43947024142814195,-0.7678345418887709,0,0,0,1,1.0,2.1547070789881815,Arts
738,0,0,1,2,0,-0.43947024142814195,-0.7678345418887709,0,0,1,1,1.0,2.1547070789881815,Arts
739,0,0,1,0,0,-0.43947024142814195,-0.04850641757804155,0,0,1,1,1.0,2.1547070789881815,Arts
740,0,0,1,0,0,-1.429986070553747,-0.04850641757804155,0,0,1,1,1.0,2.1547070789881815,Arts
741,0,0,1,2,0,-0.43947024142814195,-1.4871626661995003,1,0,1,1,1.0,2.1547070789881815,Arts
742,0,0,1,0,0,-0.43947024142814195,-0.04850641757804155,0,0,1,1,1.0,1.3694815168324772,Arts
743,0,0,1,2,0,-0.43947024142814195,-0.04850641757804155,0,0,0,1,1.0,1.3694815168324772,Arts
744,0,0,1,0,1,-0.43947024142814195,-0.7678345418887709,0,0,1,1,1.0,2.1547070789881815,Arts
745,0,1,1,0,0,-0.43947024142814195,-1.4871626661995003,0,0,1,1,1.0,1.3694815168324772,Arts
746,0,0,1,1,1,-0.43947024142814195,-0.7678345418887709,1,0,1,1,1.0,1.3694815168324772,Arts
748,0,0,0,0,0,-0.43947024142814195,-1.4871626661995003,0,0,1,1,1.0,2.1547070789881815,Arts
749,0,1,1,2,1,-0.43947024142814195,-0.7678345418887709,1,0,1,1,1.0,1.3694815168324772,Arts
750,0,0,1,0,0,-0.43947024142814195,-0.7678345418887709,0,0,0,1,1.0,1.3694815168324772,Arts
751,0,0,0,0,0,-0.43947024142814195,-0.7678345418887709,1,0,1,1,1.0,2.1547070789881815,Arts
752,0,0,0,2,1,-0.43947024142814195,-0.7678345418887709,0,0,1,1,1.0,2.1547070789881815,Arts
753,0,1,1,0,1,-1.429986070553747,-0.7678345418887709,0,0,1,1,1.0,1.3694815168324772,Arts
754,0,1,0,0,0,-0.43947024142814195,-1.4871626661995003,0,0,0,1,1.0,1.3694815168324772,Arts
755,0,0,1,2,0,0.5510455876974631,-0.04850641757804155,0,0,1,1,1.0,1.3694815168324772,Arts
756,0,0,0,0,1,-0.43947024142814195,-0.7678345418887709,0,0,1,1,1.0,2.1547070789881815,Arts
757,0,0,1,0,1,-0.43947024142814195,-0.7678345418887709,0,0,1,1,1.0,1.3694815168324772,Arts
758,0,0,1,2,1,-0.43947024142814195,-0.04850641757804155,0,0,1,1,1.0,1.3694815168324772,Arts
759,0,1,0,0,0,0.5510455876974631,-0.7678345418887709,0,0,0,1,1.0,2.1547070789881815,Arts
760,0,0,1,2,1,-0.43947024142814195,-1.4871626661995003,0,0,1,1,1.0,1.3694815168324772,Arts
761,0,0,0,1,1,-0.43947024142814195,-1.4871626661995003,0,0,1,1,1.0,1.3694815168324772,Arts
762,0,0,1,1,1,-0.43947024142814195,-1.4871626661995003,1,0,1,1,1.0,2.1547070789881815,Arts
763,0,0,1,0,1,-0.43947024142814195,-0.04850641757804155,1,0,0,1,1.0,1.3694815168324772,Arts
764,0,0,1,1,0,-0.43947024142814195,-1.4871626661995003,0,0,1,1,1.0,1.3694815168324772,Arts
765,0,0,0,0,0,-0.43947024142814195,-0.04850641757804155,0,0,1,1,1.0,2.1547070789881815,Arts
766,0,0,1,2,0,-0.43947024142814195,0.6708217067326878,0,0,0,1,1.0,0.5842559546767729,Arts
767,0,0,1,2,0,-0.43947024142814195,-0.04850641757804155,0,0,0,1,1.0,2.1547070789881815,Arts
768,0,0,1,2,1,0.5510455876974631,-1.4871626661995003,0,0,0,1,1.0,1.3694815168324772,Arts
769,0,0,1,2,1,-0.43947024142814195,-0.7678345418887709,1,0,0,0,1.0,1.3694815168324772,Arts
770,0,0,1,0,0,-0.43947024142814195,-1.4871626661995003,0,0,0,1,1.0,2.1547070789881815,Arts
771,0,0,0,0,0,0.5510455876974631,-1.4871626661995003,0,0,1,1,1.0,0.5842559546767729,Arts
772,0,0,1,0,1,0.5510455876974631,-0.04850641757804155,0,0,1,1,1.0,2.1547070789881815,Arts
773,0,1,1,2,0,-0.43947024142814195,-0.04850641757804155,0,0,0,1,1.0,1.3694815168324772,Arts
774,0,0,1,0,1,-0.43947024142814195,-1.4871626661995003,0,0,0,1,1.0,1.3694815168324772,Arts
775,0,1,1,2,1,0.5510455876974631,0.6708217067326878,0,0,0,0,1.0,-0.2009696074789313,Arts
776,0,0,1,2,0,0.5510455876974631,-0.04850641757804155,0,0,1,1,1.0,2.1547070789881815,Arts
777,0,0,1,0,1,-0.43947024142814195,-0.04850641757804155,0,0,1,1,1.0,1.3694815168324772,Arts
778,0,0,1,0,0,0.5510455876974631,-1.4871626661995003,0,0,0,1,1.0,2.1547070789881815,Arts
779,0,0,0,0,0,0.5510455876974631,-1.4871626661995003,0,0,0,1,1.0,2.1547070789881815,Arts
780,0,0,1,0,0,-0.43947024142814195,-1.4871626661995003,0,0,1,1,1.0,2.1547070789881815,Arts
781,0,0,1,0,1,0.5510455876974631,-0.04850641757804155,0,0,1,1,1.0,1.3694815168324772,Arts
782,0,0,0,2,0,-0.43947024142814195,-0.04850641757804155,1,0,0,1,1.0,2.1547070789881815,Arts
783,0,0,1,2,1,-0.43947024142814195,-1.4871626661995003,1,0,1,1,1.0,2.1547070789881815,Arts
784,0,0,0,2,0,-0.43947024142814195,0.6708217067326878,0,0,0,1,1.0,1.3694815168324772,Arts
785,0,0,1,0,1,0.5510455876974631,-0.7678345418887709,1,0,1,1,1.0,2.1547070789881815,Arts
786,0,0,1,0,1,-0.43947024142814195,-0.7678345418887709,1,0,1,1,1.0,1.3694815168324772,Arts
788,0,0,1,2,0,-0.43947024142814195,-1.4871626661995003,0,0,1,1,1.0,2.1547070789881815,Arts
789,0,0,1,1,1,-0.43947024142814195,-0.7678345418887709,0,0,0,1,1.0,1.3694815168324772,Arts
790,0,0,0,1,0,-0.43947024142814195,-0.7678345418887709,1,0,1,1,1.0,2.1547070789881815,Arts
792,0,0,1,0,0,-0.43947024142814195,-0.7678345418887709,1,0,1,1,1.0,0.5842559546767729,Arts
793,0,0,1,1,0,-0.43947024142814195,-1.4871626661995003,0,0,1,1,1.0,2.1547070789881815,Arts
794,0,0,1,3,0,-0.43947024142814195,-0.7678345418887709,1,0,1,1,1.0,1.3694815168324772,Arts
795,0,0,0,3,0,-0.43947024142814195,-1.4871626661995003,0,0,1,1,1.0,2.1547070789881815,Arts
796,0,0,1,0,1,-1.429986070553747,-0.04850641757804155,0,0,1,1,1.0,1.3694815168324772,Arts
797,0,0,1,2,0,-0.43947024142814195,0.6708217067326878,0,0,0,1,1.0,2.1547070789881815,Arts
798,0,0,0,3,0,-0.43947024142814195,-0.7678345418887709,0,0,0,1,1.0,2.1547070789881815,Arts
799,0,1,0,1,0,-0.43947024142814195,-0.7678345418887709,0,0,0,1,1.0,2.1547070789881815,Arts
800,0,1,0,2,0,0.5510455876974631,-0.04850641757804155,0,0,1,1,1.0,1.3694815168324772,Arts
802,0,1,0,0,1,0.5510455876974631,-0.7678345418887709,0,0,1,1,1.0,2.1547070789881815,Arts
804,0,1,0,2,0,-1.429986070553747,-1.4871626661995003,1,0,1,1,1.0,1.3694815168324772,Arts
805,0,0,1,2,0,-0.43947024142814195,-0.7678345418887709,1,0,0,1,1.0,2.1547070789881815,Arts
806,0,0,0,2,0,-0.43947024142814195,-1.4871626661995003,1,0,1,1,1.0,2.1547070789881815,Arts
807,0,0,1,3,0,-0.43947024142814195,0.6708217067326878,1,0,1,1,1.0,2.1547070789881815,Arts
809,0,0,0,2,0,-1.429986070553747,-0.7678345418887709,0,0,0,1,1.0,2.1547070789881815,Arts
810,0,0,1,0,0,-0.43947024142814195,-0.04850641757804155,1,0,1,1,1.0,1.3694815168324772,Arts
811,0,0,1,0,1,-0.43947024142814195,-0.04850641757804155,1,0,1,1,1.0,2.1547070789881815,Arts
812,0,0,0,2,0,-0.43947024142814195,-0.7678345418887709,0,0,0,1,1.0,2.1547070789881815,Arts
814,0,0,0,2,0,-0.43947024142814195,-0.04850641757804155,0,0,0,1,1.0,1.3694815168324772,Arts
815,0,0,0,3,0,-0.43947024142814195,-1.4871626661995003,0,0,0,1,1.0,1.3694815168324772,Arts
816,0,0,0,0,0,0.5510455876974631,-1.4871626661995003,0,0,0,1,1.0,0.5842559546767729,Arts
817,0,0,0,2,0,-1.429986070553747,-0.7678345418887709,0,0,0,1,1.0,1.3694815168324772,Arts
818,0,0,0,3,0,-0.43947024142814195,-0.7678345418887709,0,0,0,1,1.0,1.3694815168324772,Arts
819,0,0,0,2,0,-0.43947024142814195,-0.7678345418887709,0,0,0,1,1.0,1.3694815168324772,Arts
820,0,0,0,2,0,-1.429986070553747,0.6708217067326878,0,0,0,1,1.0,0.5842559546767729,Arts
821,0,0,0,3,0,-0.43947024142814195,1.3901498310434173,0,0,0,1,1.0,1.3694815168324772,Arts
823,0,0,0,2,0,-0.43947024142814195,-0.04850641757804155,0,0,0,1,1.0,0.5842559546767729,Arts
824,0,0,0,3,0,0.5510455876974631,-0.7678345418887709,0,0,0,1,1.0,1.3694815168324772,Arts
825,0,0,0,2,0,-0.43947024142814195,2.1094779553541465,0,0,0,1,1.0,1.3694815168324772,Arts
827,0,0,0,2,0,-2.420501899679352,-0.7678345418887709,0,0,0,1,1.0,0.5842559546767729,Arts
828,0,0,0,0,0,-2.420501899679352,-0.04850641757804155,0,0,0,1,1.0,1.3694815168324772,Arts
830,0,0,0,0,0,-1.429986070553747,-0.04850641757804155,0,0,0,1,1.0,1.3694815168324772,Arts
831,0,0,0,3,0,-0.43947024142814195,-0.04850641757804155,0,0,0,1,1.0,1.3694815168324772,Arts
832,0,0,0,2,0,-0.43947024142814195,-1.4871626661995003,0,0,0,1,1.0,0.5842559546767729,Arts
836,0,0,0,3,0,-0.43947024142814195,-0.04850641757804155,0,0,0,1,1.0,0.5842559546767729,Arts
837,0,0,0,2,0,-0.43947024142814195,-1.4871626661995003,0,0,0,1,1.0,1.3694815168324772,Arts
839,0,0,0,2,0,0.5510455876974631,0.6708217067326878,0,0,0,1,1.0,2.1547070789881815,Arts
841,0,0,0,2,0,-0.43947024142814195,-0.7678345418887709,0,0,0,1,1.0,-0.2009696074789313,Arts
842,0,0,0,0,0,-0.43947024142814195,-0.7678345418887709,0,0,0,1,1.0,2.1547070789881815,Arts
843,0,0,0,2,0,0.5510455876974631,2.1094779553541465,0,0,0,1,1.0,0.5842559546767729,Arts
844,0,0,0,3,0,-0.43947024142814195,-0.04850641757804155,0,0,0,1,1.0,2.1547070789881815,Arts
846,0,0,0,3,0,-0.43947024142814195,2.1094779553541465,0,0,0,1,1.0,2.1547070789881815,Arts
847,0,0,0,2,0,-1.429986070553747,2.1094779553541465,0,0,0,1,1.0,1.3694815168324772,Arts
849,0,0,0,0,0,-1.429986070553747,-0.04850641757804155,0,0,0,1,1.0,-0.2009696074789313,Arts
850,0,0,0,2,0,-0.43947024142814195,0.6708217067326878,0,0,0,1,1.0,-0.2009696074789313,Arts
851,0,0,0,3,0,-0.43947024142814195,-0.04850641757804155,0,0,0,1,1.0,-0.9861951696346355,Arts
852,0,0,0,3,0,-1.429986070553747,-0.7678345418887709,0,0,0,1,1.0,1.3694815168324772,Arts
853,0,0,0,3,0,-1.429986070553747,2.1094779553541465,0,0,0,1,1.0,1.3694815168324772,Arts
855,0,0,0,1,0,-0.43947024142814195,-0.04850641757804155,0,0,0,1,1.0,-0.2009696074789313,Arts
856,0,0,0,0,0,-0.43947024142814195,-0.7678345418887709,0,0,0,1,1.0,-0.2009696074789313,Arts
857,0,0,0,0,0,-0.43947024142814195,2.1094779553541465,0,0,0,1,1.0,0.5842559546767729,Arts
858,0,0,0,2,0,0.5510455876974631,-0.04850641757804155,0,0,0,1,1.0,0.5842559546767729,Arts
859,0,0,0,0,0,-0.43947024142814195,-0.7678345418887709,0,0,0,1,1.0,1.3694815168324772,Arts
860,0,0,1,0,0,0.5510455876974631,-0.7678345418887709,0,0,0,1,0.5,-0.9861951696346355,Arts
863,0,0,0,3,0,0.5510455876974631,0.6708217067326878,0,0,0,1,0.5,-0.9861951696346355,Arts
865,0,0,0,0,0,0.5510455876974631,-0.7678345418887709,0,0,0,1,1.0,1.3694815168324772,Arts
868,0,0,0,3,0,-1.429986070553747,-0.04850641757804155,0,0,0,1,0.5,-0.9861951696346355,Arts
870,0,0,0,1,0,-0.43947024142814195,2.1094779553541465,0,0,0,1,1.0,1.3694815168324772,Arts
873,0,0,0,1,0,0.5510455876974631,0.6708217067326878,0,0,0,1,1.0,-0.9861951696346355,Arts
874,0,0,0,3,0,-0.43947024142814195,-1.4871626661995003,0,0,0,1,1.0,-0.9861951696346355,Arts
875,0,0,1,0,1,-0.43947024142814195,2.1094779553541465,1,1,1,1,1.0,1.3694815168324772,Arts
876,0,0,0,2,0,-0.43947024142814195,-0.7678345418887709,0,0,0,1,1.0,0.5842559546767729,Arts
877,0,1,1,3,1,-0.43947024142814195,2.1094779553541465,0,0,0,1,0.5,-0.9861951696346355,Arts
879,0,0,0,2,0,0.5510455876974631,-1.4871626661995003,0,0,0,1,1.0,0.5842559546767729,Arts
881,0,0,0,2,0,-0.43947024142814195,2.1094779553541465,0,0,0,1,1.0,-0.9861951696346355,Arts
883,0,0,0,0,0,-0.43947024142814195,-1.4871626661995003,0,0,0,1,1.0,0.5842559546767729,Arts
884,0,0,0,2,0,-1.429986070553747,-0.7678345418887709,1,1,1,1,1.0,1.3694815168324772,Arts
885,0,0,0,3,0,-0.43947024142814195,-0.04850641757804155,1,0,1,1,0.5,-0.9861951696346355,Arts
886,0,0,0,1,0,-1.429986070553747,-0.7678345418887709,0,0,0,1,1.0,1.3694815168324772,Arts
888,0,0,0,3,0,-1.429986070553747,-0.04850641757804155,0,0,0,1,1.0,-0.2009696074789313,Arts
889,0,0,0,2,0,-1.429986070553747,-0.7678345418887709,0,0,0,1,1.0,-0.9861951696346355,Arts
894,0,0,0,1,0,-0.43947024142814195,0.6708217067326878,0,0,0,1,1.0,-0.2009696074789313,Arts
895,0,0,0,3,0,-1.429986070553747,-0.7678345418887709,0,0,0,1,1.0,2.1547070789881815,Arts
898,0,0,0,2,0,-0.43947024142814195,0.6708217067326878,0,0,0,1,1.0,-0.9861951696346355,Arts
901,0,0,0,3,0,-0.43947024142814195,0.6708217067326878,0,0,0,1,1.0,-0.9861951696346355,Arts
903,0,0,0,0,0,0.5510455876974631,-0.7678345418887709,0,0,0,1,1.0,-0.9861951696346355,Arts
904,0,0,0,2,1,-0.43947024142814195,-1.4871626661995003,0,0,0,1,1.0,-0.2009696074789313,Arts
905,0,0,0,2,1,-0.43947024142814195,-0.04850641757804155,1,1,1,0,0.0,-0.9861951696346355,Arts
906,0,0,0,0,1,0.5510455876974631,-0.7678345418887709,0,0,0,1,1.0,-0.9861951696346355,Arts
907,0,0,0,0,1,-1.429986070553747,-0.7678345418887709,0,0,0,1,1.0,-0.9861951696346355,Arts
908,0,0,0,2,1,-0.43947024142814195,-1.4871626661995003,0,0,0,1,1.0,0.5842559546767729,Arts
909,0,0,0,2,1,0.5510455876974631,1.3901498310434173,0,0,0,1,1.0,-0.9861951696346355,Arts
910,0,0,0,2,1,-0.43947024142814195,2.1094779553541465,0,0,0,1,1.0,1.3694815168324772,Arts
911,0,0,0,0,1,0.5510455876974631,-1.4871626661995003,0,0,0,1,1.0,-0.9861951696346355,Arts
912,0,0,0,2,1,-0.43947024142814195,-1.4871626661995003,0,0,0,1,1.0,-0.9861951696346355,Arts
913,0,0,0,2,0,0.5510455876974631,-0.7678345418887709,0,0,0,1,1.0,1.3694815168324772,Arts
914,0,0,0,3,1,-0.43947024142814195,1.3901498310434173,0,0,0,1,1.0,1.3694815168324772,Arts
915,0,0,0,2,0,-1.429986070553747,0.6708217067326878,0,0,0,1,1.0,1.3694815168324772,Arts
